content	Sentiment	Emotion
Aplikasi ini bagus tapi sayang aplikasi ini punya epek maul muntah terpaksa dikasih bintang  2	Negative	Sad
Aplikasi ini bagus, tapi sudah 2 kali saya transaksi saldo sudah terpotong pulsa gak masuk jg, chat ke admin gak da balasan sama sekali. Kayaknya kl memang saldo sudah terpotong gak bisa refund.	Negative	Sad
Aplikasi ini bayar percuma gua donlod,	Negative	Sad
Aplikasi ini bermasalah	Negative	Sad
aplikasi ini gak begitu bagus.. masak buat ngechat ajjh di batasi gak berguna aplikasi kurang modal	Negative	Sad
Aplikasi ini jadi tidak berguna,Semenjak,fitur penukaran di hapus satu persatu, dimulai dr gopay,pulsa,,mungkin nanti semua fitur penukaran di hilangkan semua,	Negative	Sad
Aplikasi ini kalo utk transfer msh blm bener2 bagus karena buktinya transaksi gagal dan bahkan baru kembali setelah saya email meski info akan kembali dlm 1x24 buktinya saya lebih dr 1x24 jg belum kembali. Sebenernya idenya bagus hanya saja terus diperbaiki saja mgkn ada algoritma yg kurang bener.	Negative	Sad
Aplikasi ini ketika terjadi transaksi gangguan, proses sangat memakan waktu yang lama. Cs gak responsif. Ditelepon cs nya gk mau masuk2.	Negative	Sad
Aplikasi ini pakai pembayaran tidak ada gratisnya	Negative	Sad
aplikasi ini sangat membosankan	Negative	Sad
Aplikasi ini saya sangan tidak ngerti	Negative	Sad
Aplikasi ini sih cukup membantu saya, tapi kata2 dalam bahasa Indonesianya kurang lengkap, Misalnya kata singkatan.	Negative	Sad
Aplikasi ini sudah bagus, tetapi knapa harga pulsa sekarang naik, dulu harga pulsa 500 65 point sekarang 500 pulsa 80 point dan sekarang juga pendapatan point semakin sedikit sehari cuma dapet 7 point, tolong dong harga pulsa nya turunin 500 pulsa menjadi 65 point lagi dan pendapatan point nya di banyakin lagi, Terimakasih	Negative	Sad
Aplikasi ini susah di buka padahal aku sudah daftar ko masih menungu lama dalam proses	Negative	Sad
Aplikasi ini tidak tersedia diiphone	Negative	Sad
aplikasi ini udh bagus tapi chat kenapa harus di batasin?? lagi asik chat malah disuruh nunggu besok balesnya padahal udah saling welcome. seharusnya ga usah di batasi. mereka ga akan merasa ter spam toh kalo mereka ga suka ya di abaikan aja. apa beda nya gratis chat sama beli coin buat chat?? kalo chat aja masih di anggap spam.	Negative	Sad
Aplikasi karya anak bangsa yang istimewa.. tp sayangnya koq jika transfer antar bank pake metode pembayaran debit masih dikenakan biaya ya. Contoh bank sy mandiri, mw transfer k BCA, ada biayanya 2500. Bukankah seharusnya gratis?	Negative	Sad
Aplikasi kok tidak bisa verifikasi ya. Alasannya data tidak ada didukcapil. Tolong dong oy indonesia aplikasinya diperbaiki	Negative	Sad
Aplikasi ku gk bisa dibuka ini gimn  suruh msukin kode verifikasi tpi gk dpt sms dri aplikasi ini	Negative	Sad
Aplikasi kurang karna pakek uang	Negative	Sad
Aplikasi kurang menarik	Negative	Sad
Aplikasi ngak guna fitur direck debit yang mudah dan simpel kok malah di hapus makin lama makin mundur	Negative	Sad
Aplikasi ngk guna haruss bayar	Negative	Sad
Aplikasi ny blm sempurna krn org yg mau kenalan aj hrs pke coin makanya aq ksh bintang satu aj..mksh	Negative	Sad
aplikasi nya bagus, cuma baru chat 5x aja udah di batasi di lanjutin besok, sampe kemana chat 5x lalu di batasi. app apaan nih, ah sudahlah.	Negative	Sad
Aplikasi nya bagus..tapi sangat di sayangkan berbayar..mau lihat seseorang yang menyukai kita saja harus bayar..mana kita harua pake kuota..harus bayar juga lagi..bisa gak klo cuman pake kuota aja..terus para pengguna nya(cewe) kebanyakn matrealistis..yg di tanya pekerjaan..klo cowo pekerjaan nya gak tentu..mereka langsung gak jawab chat dari kaum laki2..	Negative	Sad
Aplikasi Nya bagus.tapi HP ku sering lomot	Negative	Sad
Aplikasi nya Cuma Bisa Chat Ke beberapa orang saja dan saya mau langganan padahal pulsa saya mencukupi tapi kenapa tidak bisa di top up padahal di situ lagi promo akhir tahun tolong di perbaiki terima kasih	Negative	Sad
aplikasi nya eror balas cht aja hrus byr dulu hadee	Negative	Sad
Aplikasi nya eror, ga bisa ganti frofil	Negative	Sad
Aplikasi nya kalau dipakai beberapa kali buat top up saldo langsung error atau notif nya terjadi kesalahan. Harap dari team OY lebih di perbaharui lagi aplikasi nya. Terimakasih	Negative	Sad
Aplikasi nya menarik namun untuk di chatingan nya gratis cuman 5x chat, nah  terus suruh langganan 100/bulan, kalau pengen chatingan terus   hadehh,,chatingan aja di bayar, tolong di perbaiki kinerja admin  FrenClub..terimakasih	Negative	Sad
Aplikasi nya sepi.. Dan orang nya sombong2.. Dan tolong perbaiki jarak nya nya.. Masa jarak 25 km sampe kalimantan.. Saya kecewa maaf	Negative	Sad
Aplikasi nya terlalu berat,..	Negative	Sad
aplikasi oy udh gak bagus sekarang masa harus 20rb top upnya lebih bagus yg sebelumnya 11rb udh bisa top up nanti kalo bisa 11rb atau 5rb saya download lagi hmm	Negative	Sad
Aplikasi Oy yg sekarang mengecewakan banyak yg sudah susah payah mencari poin intuk di tukar pulsa ,ini kok fitur pilsany malah di hilangkN,kalai fitur pulsa sudah kembali saya kasih bintang 5,dan bukan saya saja yg akan mengasih bintang 5	Negative	Sad
Aplikasi paling lelet	Negative	Sad
Aplikasi paling ribet dari seluruh aplikasi yang pernah saya daftar, proses KYC ditolak padahal data yang saya input seluruhnya benar. Not recommended for UMKM	Negative	Sad
Aplikasi parah pelitnya. BGST pokoknya. Anda donlot jamin kecewa sekali. Uninstall!!	Negative	Sad
Aplikasi pelit	Negative	Sad
Aplikasi saat daftar kirim kode verifikasi . Terjadi Kesalahan terus. Ini gmn cara daftar nya ??	Negative	Sad
Aplikasi selalu force close ketika saya membukanya	Negative	Sad
Aplikasi sering blank walaupun jaringan bagus	Negative	Sad
Aplikasi setelah redem pulsanya di tidak adakan, OY sekarang sudah tidak hits lagi.. yang di butuhkan cuma reedem pulsanya bukan yang lainnya.	Negative	Sad
Aplikasi sih oke lah.. tapi kenapa cuma bisa pake paket data?? Pake wifi gk bisa. Kalau lagi gak punya kuota masa gak bisa transfer lewat jaringan wifi?? Tolong diperbaiki secepatny	Negative	Sad
Aplikasi tdk berguna, tdk. Bisa terhubung b	Negative	Sad
aplikasi tdk jolas	Negative	Sad
Aplikasi terbaik yg saya banggakan tapi knp transfer via debit selalu gangguan	Negative	Sad
Aplikasi terlalu lama load, padahal internet sudah sangat cepat. Sekarang terdapat tambahan biaya Rp 1500.	Negative	Sad
Aplikasi tidak bagus makanya saya kasih bintang 1 terima kasih	Negative	Sad
aplikasi tidak bermutu,masih banyak aplikasi lain yg lebih terpercaya	Negative	Sad
Aplikasi tidak bermutu. Proses pengiriman duit sangat lama	Negative	Sad
aplikasi tidak bisa di buka bertuliskan update tapi tidak ada update	Negative	Sad
Aplikasi tidak bisa dibuka	Negative	Sad
aplikasi tidak memuaskan	Negative	Sad
aplikasi tidak mendidik , dan ini berpihak	Negative	Sad
aplikasi udah bagus cuman knp pke koin payah bngt	Negative	Sad
Aplikasi udah di update, malah ga bisa di buka. Respon aplikasi,Terjadi kesalahan. Minta solusi	Negative	Sad
aplikasi y sngat membantu banget cepet nympe y dan krus y tinggi..tpi sayang y klau mau kirim di atas 10jt mesti 2x jdi ongkir y 2x..coba kalau bates y ega 20rb nt jdi ega boros ongkir..mudah²an  bates kirim y lebih dri 20rb..	Negative	Sad
Aplikasi ya bgs.. tolong jangan terlalu serba pakai koin.	Negative	Sad
Aplikasi Ya masi Sering Eror, Kurang Akurat Kinerja Aplikasi OY	Negative	Sad
Aplikasi ya..harus ada uang..payaah	Negative	Sad
Aplikasi yang bagus, bisa mengintegrasikan beberapa aplikasi dompet digital untuk isi saldo. Namun, pada saat ingin mengubah surat elektronik maupun nomor telepon dibagian profil, malah tidak bisa.	Negative	Sad
Aplikasi yang krusial banget sih buat aku.  penting banget untuk buatku. Masalah tentang masih ada kata yang null atau tidak ada dalam daftar, itu pastinya memang perlu pembaruan, kamus yg hard copy aja masih ada kekurangan, apalagi yg ini. Setidaknya sejauh ini saya pake aplikasinya bagus, no bug, no add, user friendly, aplikasi ringan, pokoknya top deh. Semangat untuk developernya, semoga semakin bagus lagi ke depannya.	Negative	Sad
Aplikasi yang memudahkan untuk transfer multi ke berbagai bank. Namun beberapa kali juga mengalami transaksi kadaluarsa padahal transfer sebelum masa waktunya habis dan setelah itu konfirmasi jg. Pengembaliannya pun juga tidak sesuai yg di transfer (potong biaya adm). Mohon maaf skrg setiap habis transfer selalu chat CS agar tidak terjadi kadaluarsa transaksi. Terima kasih	Negative	Sad
Aplikasi yang sangat membantu, tapi sayang tidak ada histori pencariannya	Negative	Sad
Aplikasi yang sangat mengecewakan, chat dibatasi sangat miskin fitur. Disaat ada yang melihat profil kita pas dibuka gambarnya diblur. Beda banget sama waplog aplikasi tetangga sebelah. Aplikasi yang menurut gw lucu banget. Jujur gw baru nemuin aplikasi kaya begini.	Negative	Sad
Aplikasi yg sangat membantu, tetapi parah & mengecewakan saat pengajuan ganti nomor. Lebih dr 2 minggu nol tanpa hasil, cs berbelit.Semoga lekas ada perubahan.	Negative	Sad
aplikasi. dah bagus tpi syng chet ya di batasi cuman 5.chet doang shari.. saran sya sih klo bisa jgn dibatasi biar bayak peminat.ya	Negative	Sad
Aplikasi.ya pelit.. chat di batasi.. malas aku kasih bintang bikin rugi aja untuk apa punya data kalo masi harus bayar tiap bulan.. mending main facebook wa..	Negative	Sad
Aplikasih nya kok lelet	Negative	Sad
Aplikasinya bagus banget cuma pada saat mabar sering ngelag.. Tiba tinggal sendirian padahal masih di lokasi yg sama.. tolong di perbaiki	Negative	Sad
Aplikasinya bagus banget tapi agak lemot, dan banyak iklan nya..	Negative	Sad
aplikasinya bagus bermanfaat. namun jika ada kendala. proses butuh waktu hingga 14hari. Sangat lama	Negative	Sad
Aplikasinya bagus tapi ujung ujungnya CARI untung..	Negative	Sad
aplikasinya bagus tp sayang chat dibatasi dan giliran mau bayar gk bisa2..tolong dibantu cara bayarnya seperti apa..	Negative	Sad
Aplikasinya bagus, hanya sayangnya tdk bs memilih di daerah dekat tinggal, jadi banyak ketemu di luar daerah dan jauh jauh ..,	Negative	Sad
Aplikasinya bagus, tapi kosakatanya masih kurang. Mohon di tambah lagi, seperti adanya kata gaul yang sulit dimengerti untuk orang desa seperti saya	Negative	Sad
Aplikasinya bagus, tapi ribet terlalu banyak aturan.	Negative	Sad
aplikasinya bagus,,sy suka tp tolong jgn di bikin sulit&susah untuk balas pesan masak hrs beli berlangganan perbulan	Negative	Sad
aplikasinya bagus,tp penghuninya ngaco semua.banyak yg masuk,giliran diterima cewe vcs semua	Negative	Sad
Aplikasinya bagus. Cuman saran saya kalau bisa kata sabar sama tabah di ilangin aja ya. Soalnya gak guna. gara-gara kata itu, beberapa orang jadi bersikap seenaknya sama orang lain. Berlindung di balik kata sabar demi untuk menjaga reputasi dan nama baik.	Negative	Sad
Aplikasinya bagus. Tapi akan lebih memudahkan jika riwayat pencarianya tetap tersedia. Contoh: google misalnya, kalau kita akan mengentik lnsung muncul riwayat hasil pncarian. Hal ini jga dapat mempercepat kita utk mengstimulus otak dalam mnghafal diksi2 tertentu.	Negative	Sad
Aplikasinya bagus.. tp sayang chat nya cmn di batasi beberapa chat aja sehari..	Negative	Sad
Aplikasinya bagus..bila ga ada yg chat ga tau main apa..cba di tambahin live nya.	Negative	Sad
Aplikasinya berbayar dan sedikit rumit ..kalau gak berlangganan gak bisa melihat siapa aaja yg melihat profil kita	Negative	Sad
Aplikasinya lelet tolong  diperbaikin	Negative	Sad
aplikasinya lumayan bagus ,tapi lebih baik lagi di perjelas petunjuk nya agar penggunanya tidak bingung	Negative	Sad
Aplikasinya lumayan bagus, tapi masih banyak hal yang perlu di perbaiki agar bisa bersaing dengan aplikasi sebelah	Negative	Sad
aplikasinya masih gini  kalau nggak ada fitur cegah layar tidur, padahal kalau ada bisa sangat membantu pas lagi nonton  livenya	Negative	Sad
aplikasinya sangat membantu namun masih mnggunakan prabayar yg sistemnya mengganggu pemula dalam mnggunakan aplikasinya	Negative	Sad
Aplikasinya sekarang bayar 1500 dan selalu minta diperbarui terus	Negative	Sad
Aplikasinya si bagus, cuman kurang puas d kasi 3 pertanyaan aja	Negative	Sad
Aplikasinya sudah bagus, tapi seharusnya terdapat histori kosa kata yang pernah dikunjungi melalui bar pencarian. Kadang lupa sebuah kata / istilah tetapi tidak ada historinya hasil pencarian di bagian pencarian. Terima kasih	Negative	Sad
Aplikasinya sudah mantap,hanya saja setelah diupdet setir responnya menurun, sehingga sulit untuk mengendalikan bus pada kecepatan tinggi, mohon diperbaiki. Dan lebih mantap lagi rutenya ditambah sampai ke Aceh. Terima kasih..	Negative	Sad
Aplikasinya tidah memuas kan masa mau chat harus bayar dulu	Negative	Sad
aplikasinya tidak bisa dipakai .. tidak bisa buka pesan dan klik tombolnya	Negative	Sad
Apliksh y bgus pokok y top,tapi Makin kesini,ko sering bgt harus diperbaharui gk masalh si tpi klo buat hp yg eror agak ribet ya hee	Negative	Sad
Aplod foto buat profil susah dan buat frivikasi ktp di percepat yang penting pake ktp ko lama proses nya kan bagus punya tabungan jangan lama proses ktp nya yang penting pake ktp punya tabungan kan penting kan lebih nyaman punya tabungan kan di negara indonesi ini lama banget frivikasi nya semenit aza lah biar enak punya tabungan BI KAN BANK BI lama nya	Negative	Sad
App bad	Negative	Sad
app bagus, cuman kalo udah chat 1 cewek yaudah gitu loh, ga usah prabayar lagi/ batasnya lagi gitu.	Negative	Sad
App kurang bagus	Negative	Sad
App nya gak jelas buriq yg download nyesel	Negative	Sad
App nya ngeleg susah di pencet padahal internet kenceng	Negative	Sad
App OY dlm masa pemeliharaan nya lumayan lama yaa untuk VA nyaa.. hampir sebulan.. tolong disegerakan.. agar kami tdk ada kendala lg dlm kami brtransaksi menggunankan .. Terimakasihh..	Negative	Sad
app y. bagus. tapi sayang masa baru chat brapa kali lang abis mana harus bayar huuh gk sru. ah chat. y harus bayar	Negative	Sad
App yang sangat bermanfaat sekali bagi saya pribadi. Mohon bantuannya, Saya bermasalah setelah update terakhir bulan mei 2020, hari ini 5 juni 2020 tidak bisa masuk ke akun saya, sudah saya email ke ca, mohon bantuannya..terimakasih	Negative	Sad
Apps cari duit nih mau balas SMS kudu bayar parah bangat	Negative	Sad
Aprovel nya susah banget.(dipersulit bagi pengguna baru) Verifikasi e-KTP nya Susah banget masak sampai 6x upload e-KTP ga diterima,gimana bisa menggunakan layanan aplikasi nya untuk pendaftaran verifikasi e-KTP nya aja di persulit.di aplikasi  verifikasi e-KTP nya ga ada pilihan ambil foto e-KTP dari galery hp jadi harus langsung dari kamera seperti aplikasi yang ga siap masalah pendaftaran verifikasi e-KTP customer baru/pengguna baru. 	Negative	Sad
Aq kasih satu ajah karna harus pake koin klw mau liat cewe yg suka	Negative	Sad
aq kcewa asalny suka.. sya melakukan transfer dr tgl 2 februari gagal tapi ke debet 2.2jt.. udah komplain bulak balik bank tp sampai skrang uang saya belum kembali	Negative	Sad
artikelnya lama kebukanya.. padahal jaringan saya fine² aja	Negative	Sad
Asalamualaikum wr wb Saya sudah update buaid v3.8 tapi masih sama aja gak ada perbedaan sama yang sebelumnya, ubdate nya gede ukurannya ternyata masih sama kyak yg sebelum nya	Negative	Sad
Asalamualaikum wr. Wb hain teman teman dan devaloper yang terhormat perkenalkan nama saya Rendi afandi halo Dev saya ingin mengajukan tentang game ini yang: 1.game nya tolong lah kalo bisa d Di offline nin kan belum tentu Dev sinyal di daerah kami ada sinyal di daerah saya sih mau download game ini harus ke lapangan mana lapangan nya jauh lagi. 2.game play nya seru grafik nya bagus di tambah ada rute rute baru malahan jadi semakin bagus ada aester aeg nya lagi mantap lahh.	Negative	Sad
asalamualakaikum kalaw gue sering lama download nya	Negative	Sad
asalkan mimin tau ya, saya ini tinggal di desa gak punya kendaraan sendiri boro² mau ke Alfamart, masuk sana aja gak pernah, gimana mau nukerin voucher, cara kerjanya aja gak paham, mohon maaf ya min Karena redeem pulsanya dihilangkan maka otomatis apk OY juga hilang dari perangkat saya!	Negative	Sad
Asemi Indonesia Wonge Sitik La Kono Akeh Buanget Njane Males Tapi Seru	Negative	Sad
Assalammualaikum tolong dikurangi mb nya sayatidak bisa donlot	Negative	Sad
Assalammualaikum wr wb perkenalkan nama saya fathan. Saya berjanji tidak akan menghapus  ini. Saya menyesal sekali karena telah menghapus  ini. Awalnya saya mencari game lain ternyata game-game itu tidak menjadi pilihan saya. Lalu saya mendownload dan mencoba  ini. Ternyata  ini yang menjadi pilihan saya. Terimakasih  telah menjadi inspirasi yang sangat-sangat terbaik dan berharga bagi saya. Saya akan kasih lima(5) bintang. Wasalammualaikum wr wb.	Negative	Sad
Assalamualaikum game nya memang seru tapi download nya gak bisa jadi harus hapus game ini tolong di perbaiki ya	Negative	Sad
Assalamu'alaikum kak, kak login akun kok lama padahal sinyal ku bagus. Tolong kak karena aku masih pengguna baru	Negative	Sad
Assalamu'alaikum kpd developer  update kali ini sangat mengecewakan sebab bandung ke arah sumedang terbalik.Tolong kpd developer  untuk memperbaiki nya. Developer jg bisa mengupdate kembali  ke versi 3.7.3 itu saja yg saya sampaikan terimakasih	Negative	Sad
Assalamualaikum maaf gamenya tolong cepat di perbaiki agar tidak ngebak lagi Ketika saya mau beli aksesoris dan Strobo yang banyak itu tidak bisa di beli, malah uang saya yang ke sedot tapi aksesoris dan strobonya yang tidak keluar di bus Tolong di perbaiki agar tidak ngebak lagi Terimakasih banyak	Negative	Sad
Assalamualaikum pak.. Sya merasa puas dg game ini..tapi syang nya bus yg pada umumnya kan bagasi dan kap mesin bisa di buka.. Kok game anda bagasinya gak bisa di bukak.. Mohon pak di update lagi.. Biar anak²mainnya tambah semangat. Supaya game nya lebih bagus. Dan kami semangat untuk bermain..dan satu lagi.. Tolong di dalam interior khususnya di bagian supir supaya di tambah kn lampu. Supaya tidak gelap kalo waktu malam.. Mungkin itu saja dari sya.. Kurang lebih nya mohon maaf 	Negative	Sad
